0, -7.12793, 3.56396, 10.6919
0.03333333333333, -7.12793, 3.56396, 10.6919
0.06666666666667, -10.6919, 7.12793, -3.56396
0.1, -7.12793, 3.56396, 10.6919
0.13333333333333, 0, -3.56396, 10.6919
0.16666666666667, -3.56396, 3.56396, 7.12793
0.2, -10.6919, 3.56396, 7.12793
0.23333333333333, -10.6919, 3.56396, 10.6919
0.26666666666667, -10.6919, -3.56396, -3.56396
0.3, -7.12793, -3.56396, -10.6919
0.33333333333333, -7.12793, -3.56396, -7.12793
0.36666666666667, -3.56396, 10.6919, -10.6919
0.4, 0, 10.6919, -3.56396
0.43333333333333, 7.12793, 7.12793, 7.12793
0.46666666666667, 3.56396, 3.56396, 3.56396
0.5, 3.56396, 3.56396, 3.56396
0.53333333333333, -10.6919, -3.56396, -3.56396
0.56666666666667, 3.56396, 3.56396, 3.56396
0.6, -10.6919, -3.56396, -3.56396
0.63333333333333, -10.6919, -7.12793, 0
0.66666666666667, -7.12793, -3.56396, 0
0.7, -3.56396, 10.6919, 3.56396
0.73333333333333, -10.6919, 7.12793, 10.6919
0.76666666666667, -10.6919, 7.12793, 10.6919
0.8, -10.6919, 7.12793, 10.6919
0.83333333333333, -3.56396, -7.12793, 0
0.86666666666667, -7.12793, 3.56396, -3.56396
0.9, -10.6919, 3.56396, -7.12793
0.93333333333333, -7.12793, 3.56396, -7.12793
0.96666666666667, -7.12793, 3.56396, -10.6919
1, -7.12793, 3.56396, -10.6919
1.03333333333333, -10.6919, 7.12793, -10.6919
1.06666666666667, -10.6919, 7.12793, -10.6919
1.1, 0, 3.56396, -7.12793
1.13333333333333, 0, 0, -10.6919
1.16666666666667, -7.12793, 0, -7.12793
1.2, -10.6919, 0, -7.12793
1.23333333333333, 7.12793, 10.6919, -3.56396
1.26666666666667, 10.6919, 10.6919, 7.12793
1.3, 7.12793, 3.56396, 10.6919
1.33333333333333, 10.6919, 3.56396, 10.6919
1.36666666666667, 0, 3.56396, 3.56396
1.4, 0, 3.56396, 7.12793
1.43333333333333, 0, 3.56396, 7.12793
1.46666666666667, 0, 3.56396, 3.56396
1.5, 0, 3.56396, 7.12793
1.53333333333333, 3.56396, 10.6919, 3.56396
1.56666666666667, 0, 3.56396, 7.12793
1.6, 0, 3.56396, 7.12793
1.63333333333334, -10.6919, 3.56396, 0
1.66666666666667, -10.6919, 3.56396, 0
1.7, -10.6919, 10.6919, -3.56396
1.73333333333334, -7.12793, -3.56396, -10.6919
1.76666666666667, -3.56396, 10.6919, -7.12793
1.8, -3.56396, 10.6919, -10.6919
1.83333333333334, 0, 10.6919, -7.12793
1.86666666666667, 7.12793, 7.12793, 10.6919
1.9, 3.56396, -3.56396, 7.12793
1.93333333333334, 0, 3.56396, 3.56396
1.96666666666667, 0, 3.56396, 3.56396
2, 0, 3.56396, 3.56396
2.03333333333334, -10.6919, -3.56396, -3.56396
2.06666666666667, 0, 3.56396, 3.56396
2.1, -10.6919, -3.56396, -3.56396
2.13333333333334, 3.56396, 3.56396, 3.56396
2.16666666666667, -10.6919, -3.56396, -3.56396
2.2, -10.6919, -3.56396, -3.56396
2.23333333333334, -10.6919, -3.56396, -3.56396
2.26666666666667, -10.6919, -3.56396, -3.56396
2.3, -7.12793, -7.12793, 0
2.33333333333333, -3.56396, 10.6919, 3.56396
2.36666666666667, -3.56396, 10.6919, 3.56396
2.4, -10.6919, 7.12793, 10.6919
2.43333333333333, -10.6919, 7.12793, 10.6919
2.46666666666667, -7.12793, 3.56396, -3.56396
2.5, -10.6919, 3.56396, -7.12793
2.53333333333333, -7.12793, 3.56396, -7.12793
2.56666666666667, -7.12793, 3.56396, -10.6919
2.6, -7.12793, 3.56396, -10.6919
2.63333333333333, -10.6919, 3.56396, -10.6919
2.66666666666667, -10.6919, 7.12793, -10.6919
2.7, 0, 3.56396, -7.12793
2.73333333333333, 0, 0, -10.6919
2.76666666666667, -7.12793, 0, -3.56396
2.8, -7.12793, 0, -3.56396
2.83333333333333, -7.12793, 0, -7.12793
2.86666666666667, -10.6919, 3.56396, 10.6919
2.9, 3.56396, 10.6919, -7.12793
2.93333333333333, 10.6919, 10.6919, 7.12793
2.96666666666667, 10.6919, 10.6919, 10.6919
3, -10.6919, 7.12793, 10.6919
3.03333333333333, -3.56396, 3.56396, 3.56396
3.06666666666667, 0, 3.56396, 3.56396
3.1, 0, 3.56396, 3.56396
3.13333333333333, 0, 3.56396, 3.56396
3.16666666666667, -7.12793, -3.56396, -7.12793
3.2, 3.56396, 3.56396, 3.56396
3.23333333333333, -10.6919, -3.56396, -3.56396
3.26666666666666, -7.12793, -7.12793, 0
3.3, -3.56396, 10.6919, 3.56396
3.33333333333333, -3.56396, 10.6919, 3.56396
3.36666666666666, -10.6919, 7.12793, 10.6919
3.4, -10.6919, 7.12793, 10.6919
3.43333333333333, -10.6919, 3.56396, -7.12793
3.46666666666666, -7.12793, 3.56396, -10.6919
3.5, -7.12793, 3.56396, -10.6919
3.53333333333333, -7.12793, 3.56396, -10.6919
3.56666666666666, -10.6919, 7.12793, -10.6919
3.6, -10.6919, 7.12793, -10.6919
3.63333333333333, 0, 3.56396, -7.12793
3.66666666666666, 0, 0, -10.6919
3.7, -10.6919, 0, -7.12793
3.73333333333333, -10.6919, 0, -7.12793
3.76666666666666, 7.12793, 10.6919, -3.56396
3.8, 10.6919, 10.6919, 7.12793
3.83333333333333, 7.12793, 3.56396, 10.6919
3.86666666666666, 7.12793, 3.56396, 10.6919
3.9, 10.6919, 3.56396, 10.6919
3.93333333333333, 0, 3.56396, 3.56396
3.96666666666666, 0, 3.56396, 7.12793
4, 0, 3.56396, 7.12793
4.03333333333333, 3.56396, 10.6919, 3.56396
4.06666666666666, 0, 3.56396, 7.12793
4.1, 3.56396, 10.6919, 3.56396
4.13333333333333, 0, 3.56396, 7.12793
4.16666666666666, 0, 3.56396, 7.12793
4.19999999999999, -10.6919, 0, 0
4.23333333333333, -10.6919, 3.56396, 0
4.26666666666666, -10.6919, 3.56396, 0
4.29999999999999, -7.12793, -3.56396, -10.6919
4.33333333333333, -7.12793, -3.56396, -7.12793
4.36666666666666, -3.56396, 10.6919, -7.12793
4.39999999999999, -3.56396, 10.6919, -10.6919
4.43333333333333, 0, 10.6919, -7.12793
4.46666666666666, 0, 10.6919, -7.12793
4.49999999999999, 7.12793, 7.12793, 10.6919
4.53333333333333, 3.56396, -3.56396, 7.12793
4.56666666666666, 0, 3.56396, 3.56396
4.59999999999999, 0, 3.56396, 3.56396
4.63333333333333, 0, 3.56396, 3.56396
4.66666666666666, 0, 3.56396, 3.56396
4.69999999999999, 0, 3.56396, 3.56396
4.73333333333333, -10.6919, -3.56396, -3.56396
4.76666666666666, 3.56396, 3.56396, 3.56396
4.79999999999999, -10.6919, -3.56396, -3.56396
4.83333333333333, -10.6919, -3.56396, -3.56396
4.86666666666666, -10.6919, -3.56396, -3.56396
4.89999999999999, -10.6919, -3.56396, -3.56396
4.93333333333333, -10.6919, -3.56396, -3.56396
4.96666666666666, -7.12793, -7.12793, 0
4.99999999999999, -3.56396, 10.6919, 3.56396
5.03333333333333, -3.56396, 10.6919, 3.56396
5.06666666666666, -10.6919, 7.12793, 10.6919
5.09999999999999, -10.6919, 7.12793, 10.6919
5.13333333333332, -7.12793, 3.56396, -3.56396
5.16666666666666, -10.6919, 3.56396, -7.12793
5.19999999999999, -7.12793, 3.56396, -7.12793
5.23333333333332, -7.12793, 3.56396, -10.6919
5.26666666666666, -7.12793, 3.56396, -10.6919
5.29999999999999, -10.6919, 3.56396, -10.6919
5.33333333333332, -10.6919, 7.12793, -10.6919
5.36666666666666, 0, 3.56396, -7.12793
5.39999999999999, 0, 0, -10.6919
5.43333333333332, -7.12793, 0, -3.56396
5.46666666666666, -7.12793, 0, -3.56396
5.49999999999999, -7.12793, 0, -7.12793
5.53333333333332, -10.6919, 3.56396, 10.6919
5.56666666666666, 3.56396, 10.6919, -7.12793
5.59999999999999, 10.6919, 10.6919, 7.12793
5.63333333333332, 10.6919, 10.6919, 10.6919
5.66666666666666, -10.6919, 7.12793, 10.6919
5.69999999999999, -3.56396, 3.56396, 3.56396
5.73333333333332, 0, 3.56396, 3.56396
5.76666666666666, -7.12793, -3.56396, -7.12793
5.79999999999999, -3.56396, 10.6919, -10.6919
5.83333333333332, 0, 10.6919, -3.56396
5.86666666666666, 7.12793, 7.12793, 7.12793
5.89999999999999, 7.12793, 7.12793, 7.12793
5.93333333333332, 3.56396, 3.56396, 3.56396
5.96666666666666, 3.56396, 3.56396, 3.56396
5.99999999999999, 3.56396, 3.56396, 3.56396
6.03333333333332, -10.6919, -3.56396, -3.56396
6.06666666666665, 3.56396, 3.56396, 3.56396
6.09999999999999, 3.56396, 3.56396, 3.56396
6.13333333333332, -10.6919, -3.56396, -3.56396
6.16666666666665, 3.56396, 3.56396, 3.56396
6.19999999999999, 3.56396, 3.56396, 3.56396
6.23333333333332, -10.6919, -3.56396, -3.56396
6.26666666666665, 3.56396, 3.56396, 3.56396
6.29999999999999, -10.6919, -3.56396, -3.56396
6.33333333333332, -10.6919, -3.56396, -3.56396
6.36666666666665, -7.12793, -7.12793, 0
6.39999999999999, -3.56396, 10.6919, 3.56396
6.43333333333332, -3.56396, 10.6919, 3.56396
6.46666666666665, -10.6919, 7.12793, 10.6919
6.49999999999999, -10.6919, 7.12793, 10.6919
6.53333333333332, -7.12793, 3.56396, -3.56396
6.56666666666665, -10.6919, 3.56396, -7.12793
6.59999999999999, -7.12793, 3.56396, -10.6919
6.63333333333332, -7.12793, 3.56396, -10.6919
6.66666666666665, -7.12793, 3.56396, -10.6919
6.69999999999999, -10.6919, 7.12793, -10.6919
6.73333333333332, -10.6919, 7.12793, -10.6919
6.76666666666665, 0, 3.56396, -7.12793
6.79999999999999, 0, 0, -10.6919
6.83333333333332, -7.12793, 0, -3.56396
6.86666666666665, -7.12793, 0, -3.56396
6.89999999999999, -7.12793, 0, -7.12793
6.93333333333332, -10.6919, 3.56396, 10.6919
6.96666666666665, 3.56396, 10.6919, -7.12793
6.99999999999998, 10.6919, 10.6919, 7.12793
7.03333333333332, 10.6919, 10.6919, 10.6919
7.06666666666665, -10.6919, 7.12793, 10.6919
7.09999999999998, -3.56396, 3.56396, 3.56396
7.13333333333332, 0, 3.56396, 3.56396
7.16666666666665, 0, 3.56396, 3.56396
7.19999999999998, 0, 3.56396, 3.56396
7.23333333333332, -10.6919, -3.56396, -3.56396
7.26666666666665, -10.6919, -3.56396, -3.56396
7.29999999999998, -10.6919, -3.56396, -3.56396
7.33333333333332, -7.12793, -7.12793, 0
7.36666666666665, -3.56396, 10.6919, 3.56396
7.39999999999998, -3.56396, 10.6919, 3.56396
7.43333333333332, -10.6919, 7.12793, 10.6919
7.46666666666665, -10.6919, 7.12793, 10.6919
7.49999999999998, -7.12793, 3.56396, -3.56396
7.53333333333332, -7.12793, 3.56396, -7.12793
7.56666666666665, -7.12793, 3.56396, -10.6919
7.59999999999998, -7.12793, 3.56396, -10.6919
7.63333333333332, -7.12793, 3.56396, -10.6919
7.66666666666665, -10.6919, 7.12793, -10.6919
7.69999999999998, -10.6919, 7.12793, -10.6919
7.73333333333332, 0, 3.56396, -7.12793
7.76666666666665, 0, 0, -10.6919
7.79999999999998, -7.12793, 0, -7.12793
7.83333333333332, -10.6919, 0, -7.12793
7.86666666666665, 7.12793, 10.6919, -3.56396
7.89999999999998, 10.6919, 10.6919, 7.12793
7.93333333333331, 7.12793, 3.56396, 10.6919
7.96666666666665, 10.6919, 3.56396, 10.6919
7.99999999999998, 0, 3.56396, 7.12793
8.03333333333332, 0, 3.56396, 7.12793
8.06666666666665, 0, 7.12793, 3.56396
8.09999999999998, 0, 7.12793, 7.12793
8.13333333333332, 0, 3.56396, 7.12793
8.16666666666665, -10.6919, 3.56396, 3.56396
8.19999999999998, -10.6919, 3.56396, 0
8.23333333333331, -10.6919, -7.12793, -3.56396
8.26666666666665, -7.12793, -3.56396, -10.6919
8.29999999999998, -3.56396, 10.6919, -3.56396
8.33333333333331, -3.56396, 10.6919, -10.6919
8.36666666666665, 0, 10.6919, -3.56396
8.39999999999998, 7.12793, 7.12793, 7.12793
8.43333333333331, 3.56396, 3.56396, 3.56396
8.46666666666665, 3.56396, 3.56396, 3.56396
8.49999999999998, 3.56396, 3.56396, 3.56396
8.53333333333331, 3.56396, 3.56396, 3.56396
8.56666666666665, -10.6919, -3.56396, -3.56396
8.59999999999998, 3.56396, 3.56396, 3.56396
8.63333333333331, -10.6919, -3.56396, -3.56396
8.66666666666665, -10.6919, -7.12793, 0
8.69999999999998, -7.12793, -7.12793, 0
8.73333333333331, -3.56396, 10.6919, 3.56396
8.76666666666665, -10.6919, 7.12793, 10.6919
8.79999999999998, -10.6919, 7.12793, 10.6919
8.83333333333331, -10.6919, 7.12793, 10.6919
8.86666666666665, -7.12793, 3.56396, -3.56396
8.89999999999998, -10.6919, 3.56396, -7.12793
8.93333333333331, -7.12793, 3.56396, -7.12793
8.96666666666665, -7.12793, 3.56396, -10.6919
8.99999999999998, -7.12793, 3.56396, -10.6919
9.03333333333331, -10.6919, 7.12793, -10.6919
9.06666666666665, -10.6919, 7.12793, -10.6919
9.09999999999998, 0, 3.56396, -7.12793
9.13333333333331, 0, 0, -10.6919
9.16666666666664, -7.12793, 0, -7.12793
9.19999999999998, -10.6919, 0, -7.12793
9.23333333333331, 7.12793, 10.6919, -3.56396
9.26666666666664, 10.6919, 10.6919, 7.12793
9.29999999999998, 7.12793, 3.56396, 10.6919
9.33333333333331, 10.6919, 3.56396, 10.6919
9.36666666666664, 0, 3.56396, 3.56396
9.39999999999998, 0, 3.56396, 7.12793
9.43333333333331, 0, 3.56396, 7.12793
9.46666666666664, 0, 3.56396, 3.56396
9.49999999999998, 3.56396, 10.6919, 3.56396
9.53333333333331, 0, 3.56396, 7.12793
9.56666666666664, -10.6919, 3.56396, 3.56396
9.59999999999998, -10.6919, 3.56396, 0
9.63333333333331, -10.6919, -7.12793, -3.56396
9.66666666666664, -7.12793, -3.56396, -10.6919
9.69999999999998, -3.56396, 10.6919, -3.56396
9.73333333333331, -3.56396, 10.6919, -10.6919
9.76666666666664, 0, 10.6919, -3.56396
9.79999999999998, 0, 10.6919, -3.56396
9.83333333333331, 7.12793, 7.12793, 7.12793
9.86666666666664, 3.56396, 3.56396, 3.56396
9.89999999999998, 3.56396, 3.56396, 3.56396
9.93333333333331, 3.56396, 3.56396, 3.56396
9.96666666666664, -10.6919, -3.56396, -3.56396
9.99999999999998, 3.56396, 3.56396, 3.56396
10.0333333333333, -10.6919, -3.56396, -3.56396
10.0666666666666, -10.6919, -7.12793, 0
10.1, -10.6919, -7.12793, 0
10.1333333333333, -7.12793, -3.56396, 0
10.1666666666666, -3.56396, 10.6919, 3.56396
10.2, -10.6919, 7.12793, 10.6919
10.2333333333333, -10.6919, 7.12793, 10.6919
10.2666666666666, -10.6919, 7.12793, 10.6919
10.3, -3.56396, -7.12793, 0
10.3333333333333, -7.12793, 3.56396, -3.56396
10.3666666666666, -10.6919, 3.56396, -7.12793
10.4, -7.12793, 3.56396, -7.12793
10.4333333333333, -7.12793, 3.56396, -10.6919
10.4666666666666, -7.12793, 3.56396, -10.6919
10.5, -10.6919, 7.12793, -10.6919
10.5333333333333, -10.6919, 7.12793, -10.6919
10.5666666666666, 0, 3.56396, -7.12793
10.6, 0, 0, -10.6919
10.6333333333333, -10.6919, 0, -7.12793
10.6666666666666, 7.12793, 10.6919, -3.56396
10.7, 10.6919, 10.6919, 7.12793
10.7333333333333, 7.12793, 3.56396, 10.6919
10.7666666666666, 0, 3.56396, 3.56396
10.8, 0, 3.56396, 3.56396
10.8333333333333, 0, 3.56396, 7.12793
10.8666666666666, 0, 3.56396, 3.56396
10.9, 0, 3.56396, 7.12793
10.9333333333333, 0, 3.56396, 7.12793
10.9666666666666, 3.56396, 10.6919, 3.56396
11, 0, 3.56396, 7.12793
11.0333333333333, 3.56396, 10.6919, 3.56396
11.0666666666666, 0, 3.56396, 7.12793
11.1, -10.6919, 3.56396, 0
11.1333333333333, -10.6919, 3.56396, 0
11.1666666666666, -10.6919, 10.6919, -3.56396
11.2, -7.12793, -3.56396, -10.6919
11.2333333333333, -3.56396, 10.6919, -7.12793
11.2666666666666, -3.56396, 10.6919, -10.6919
11.3, 0, 10.6919, -7.12793
11.3333333333333, 7.12793, 7.12793, 10.6919
11.3666666666666, 3.56396, -3.56396, 7.12793
11.4, 0, 3.56396, 3.56396
11.4333333333333, 0, 3.56396, 3.56396
11.4666666666666, 0, 3.56396, 3.56396
11.5, 0, 3.56396, 3.56396
11.5333333333333, -10.6919, -3.56396, -3.56396
11.5666666666666, 0, 3.56396, 3.56396
11.6, 0, 3.56396, 3.56396
11.6333333333333, -10.6919, -3.56396, -3.56396
11.6666666666666, -10.6919, -3.56396, -3.56396
11.7, 3.56396, 3.56396, 3.56396
11.7333333333333, -10.6919, -3.56396, -3.56396
11.7666666666666, -10.6919, -3.56396, -3.56396
11.8, -10.6919, -3.56396, -3.56396
11.8333333333333, -10.6919, -3.56396, -3.56396
11.8666666666666, -7.12793, -7.12793, 0
11.9, -3.56396, 10.6919, 3.56396
11.9333333333333, -3.56396, 10.6919, 3.56396
11.9666666666666, -10.6919, 7.12793, 10.6919
12, -10.6919, 7.12793, 10.6919
12.0333333333333, -7.12793, 3.56396, -3.56396
12.0666666666666, -10.6919, 3.56396, -7.12793
12.1, -7.12793, 3.56396, -7.12793
12.1333333333333, -7.12793, 3.56396, -10.6919
12.1666666666666, -7.12793, 3.56396, -10.6919
12.2, -10.6919, 3.56396, -10.6919
12.2333333333333, -10.6919, 7.12793, -10.6919
12.2666666666666, 0, 3.56396, -7.12793
12.3, 0, 0, -10.6919
12.3333333333333, -7.12793, 0, -3.56396
12.3666666666666, -7.12793, 0, -3.56396
12.4, -7.12793, 0, -7.12793
12.4333333333333, -10.6919, 3.56396, 10.6919
12.4666666666666, 3.56396, 10.6919, -7.12793
12.5, 10.6919, 10.6919, 7.12793
